id;session_id;multiplier;win_15;win_20;avg_15;avg_20;ev_15;ev_20;signal;ev_15_2.0;ev_20_2.0;;
6254;AUTO;1.15;0;0;0
6255;AUTO;1.03;0;0;0
6256;AUTO;1.88;0;0;0
6257;AUTO;6.59;0;0;0
6258;AUTO;3.76;0;0;0
6259;AUTO;1.53;0;0;0
6260;AUTO;2.01;0;0;0
6261;AUTO;2.39;0;0;0
6262;AUTO;1.47;0;0;0
6263;AUTO;3.31;0;0;0
6264;AUTO;1.78;0;0;0
6265;AUTO;1.25;0;0;0
6266;AUTO;1.07;0;0;0
6267;AUTO;10.95;0;0;0
6268;AUTO;8.8;0;0;0
6269;AUTO;2;0;0;0
6270;AUTO;6.17;0;0;0
6271;AUTO;1.03;0;0;0
6272;AUTO;1.78;0;0;0
6273;AUTO;1.29;0;0;0
6274;AUTO;3.36;0;0;0
6275;AUTO;1.09;0;0;0
6276;AUTO;12.49;0;0;0
6277;AUTO;11.72;0;0;0
6278;AUTO;5.09;0;0;0
6279;AUTO;2.68;0;0;0
6280;AUTO;2.5;0;0;0
6281;AUTO;5.76;0;0;0
6282;AUTO;1.66;0;0;0
6283;AUTO;1;0;0;0
6284;AUTO;8.57;0;0;0
6285;AUTO;1.94;0;0;0
6286;AUTO;1.94;0;0;0
6287;AUTO;1.79;0;0;0
6288;AUTO;12.84;0;0;0
6289;AUTO;1;0;0;0
6290;AUTO;2.59;0;0;0
6291;AUTO;2.67;0;0;0
6292;AUTO;1.69;0;0;0
6293;AUTO;1.48;0;0;0
6294;AUTO;10.44;0;0;0
6295;AUTO;2.34;0;0;0
6296;AUTO;1.3;0;0;0
6297;AUTO;1.29;0;0;0
6298;AUTO;8.38;0;0;0
6299;AUTO;4.23;0;0;0
6300;AUTO;1.92;0;0;0
6301;AUTO;7.34;0;0;0
6302;AUTO;1.64;0;0;0
6303;AUTO;1.01;0;0;0
6304;AUTO;1.46;0;0;0
6305;AUTO;10.48;0;0;0
6306;AUTO;2.92;0;0;0
6307;AUTO;7.01;0;0;0
6308;AUTO;1.03;0;0;0
6309;AUTO;1.56;0;0;0
6310;AUTO;2.9;0;0;0
6311;AUTO;1.73;0;0;0
6312;AUTO;9.11;0;0;0
6313;AUTO;2.94;0;0;0
6314;AUTO;1.41;0;0;0
6315;AUTO;4.85;0;0;0
6316;AUTO;1.03;0;0;0
6317;AUTO;1.31;0;0;0
6318;AUTO;3.05;0;0;0
6319;AUTO;1.34;0;0;0
6320;AUTO;1.13;0;0;0
6321;AUTO;1.5;0;0;0
6322;AUTO;42.44;0;0;0
6323;AUTO;1.58;0;0;0
6324;AUTO;41;0;0;0
6325;AUTO;1.61;0;0;0
6326;AUTO;1.26;0;0;0
6327;AUTO;1.16;0;0;0
6328;AUTO;1.22;0;0;0
6329;AUTO;1.12;0;0;0
6330;AUTO;1.09;0;0;0
6331;AUTO;1.8;0;0;0
6332;AUTO;2.62;0;0;0
6333;AUTO;2.2;0;0;0
6334;AUTO;1.36;0;0;0
6335;AUTO;1.27;0;0;0
6336;AUTO;1.92;0;0;0
6337;AUTO;5.76;0;0;0
6338;AUTO;12.84;0;0;0
6339;AUTO;1.32;0;0;0
6340;AUTO;1.25;0;0;0
6341;AUTO;1.01;0;0;0
6342;AUTO;4.1;0;0;0
6343;AUTO;2.08;0;0;0
6344;AUTO;1.61;0;0;0
6345;AUTO;1.37;0;0;0
6346;AUTO;2.7;0;0;0
6347;AUTO;2.81;0;0;0
6348;AUTO;5.1;0;0;0
6349;AUTO;1.21;0;0;0
6350;AUTO;3.54;0;0;0
6351;AUTO;1.06;0;0;0
6352;AUTO;7.42;0;0;0
6353;AUTO;2.84;0;0;0
6354;AUTO;1.03;0;0;0
6355;AUTO;1.78;0;0;0
6356;AUTO;1.88;0;0;0
6357;AUTO;1.35;0;0;0
6358;AUTO;2.06;0;0;0
6359;AUTO;3.65;0;0;0
6360;AUTO;1.08;0;0;0
6361;AUTO;4.05;0;0;0
6362;AUTO;1.47;0;0;0
6363;AUTO;2.04;0;0;0
6364;AUTO;1.82;0;0;0
6365;AUTO;14.52;0;0;0
6366;AUTO;1.73;0;0;0
6367;AUTO;2.54;0;0;0
6368;AUTO;3.14;0;0;0
6369;AUTO;4.42;0;0;0
6370;AUTO;3.52;0;0;0
6371;AUTO;2.59;0;0;0
6372;AUTO;1.61;0;0;0
6373;AUTO;1.14;0;0;0
6374;AUTO;2.45;0;0;0
6375;AUTO;3.39;0;0;0
6376;AUTO;9.53;0;0;0
6377;AUTO;2.16;0;0;0
6378;AUTO;1.86;0;0;0
6379;AUTO;1.19;0;0;0
6380;AUTO;62.47;0;0;0
6381;AUTO;1.46;0;0;0
6382;AUTO;2.8;0;0;0
6383;AUTO;1.04;0;0;0
6384;AUTO;100.79;0;0;0
6385;AUTO;1;0;0;0
6386;AUTO;3.28;0;0;0
6387;AUTO;2.93;0;0;0
6388;AUTO;3.78;0;0;0
6389;AUTO;3.45;0;0;0
6390;AUTO;1.99;0;0;0
6391;AUTO;1.13;0;0;0
6392;AUTO;2.04;0;0;0
6393;AUTO;8.54;0;0;0
6394;AUTO;1.1;0;0;0
6395;AUTO;4.13;0;0;0
6396;AUTO;23.74;0;0;0
6397;AUTO;2.05;0;0;0
6398;AUTO;2.05;0;0;0
6399;AUTO;2.78;0;0;0
6400;AUTO;3.38;0;0;0
6401;AUTO;8.57;0;0;0
6402;AUTO;12.95;0;0;0
6403;AUTO;1.07;0;0;0
6404;AUTO;1.02;0;0;0
6405;AUTO;4.56;0;0;0
6406;AUTO;9.39;0;0;0
6407;AUTO;1.01;0;0;0
6408;AUTO;1.83;0;0;0
6409;AUTO;2.74;0;0;0
6410;AUTO;31.06;0;0;0
6411;AUTO;1.87;0;0;0
6412;AUTO;1.53;0;0;0
6413;AUTO;1.2;0;0;0
6414;AUTO;1.64;0;0;0
6415;AUTO;1.03;0;0;0
6416;AUTO;2.84;0;0;0
6417;AUTO;1.11;0;0;0
6418;AUTO;1.22;0;0;0
6419;AUTO;1.33;0;0;0
6420;AUTO;3.38;0;0;0
6421;AUTO;11.14;0;0;0
6422;AUTO;1;0;0;0
6423;AUTO;3.31;0;0;0
6424;AUTO;1.09;0;0;0
6425;AUTO;1.86;0;0;0
6426;AUTO;1.46;0;0;0
6427;AUTO;5.31;0;0;0
6428;AUTO;4.82;0;0;0
6429;AUTO;1.16;0;0;0
6430;AUTO;5.01;0;0;0
6431;AUTO;1.93;0;0;0
6432;AUTO;10.22;0;0;0
6433;AUTO;1.56;0;0;0
6434;AUTO;1.32;0;0;0
6435;AUTO;1;0;0;0
6436;AUTO;2.53;0;0;0
6437;AUTO;1.15;0;0;0
6438;AUTO;1.23;0;0;0
6439;AUTO;2.59;0;0;0
6440;AUTO;2.27;0;0;0
6441;AUTO;1.7;0;0;0
6442;AUTO;3.64;0;0;0
6443;AUTO;4.39;0;0;0
6444;AUTO;1.18;0;0;0
6445;AUTO;1.27;0;0;0
6446;AUTO;20.59;0;0;0
6447;AUTO;2.06;0;0;0
6448;AUTO;1.4;0;0;0
6449;AUTO;1.18;0;0;0
6450;AUTO;1.42;0;0;0
6451;AUTO;1.73;0;0;0
6452;AUTO;1.97;0;0;0
6453;AUTO;1.06;0;0;0
6454;AUTO;3.74;0;0;0
6455;AUTO;8.1;0;0;0
6456;AUTO;2.72;0;0;0
6457;AUTO;2.95;0;0;0
6458;AUTO;18.83;0;0;0
6459;AUTO;1.91;0;0;0
6460;AUTO;4.12;0;0;0
6461;AUTO;7.72;0;0;0
6462;AUTO;1.42;0;0;0
6463;AUTO;5.08;0;0;0
6464;AUTO;4.05;0;0;0
6465;AUTO;1.48;0;0;0
6466;AUTO;1.19;0;0;0
6467;AUTO;2.12;0;0;0
6468;AUTO;3.71;0;0;0
6469;AUTO;1.37;0;0;0
6470;AUTO;1.06;0;0;0
6471;AUTO;1.37;0;0;0
6472;AUTO;3.15;0;0;0
6473;AUTO;11.99;0;0;0
6474;AUTO;1.2;0;0;0
6475;AUTO;1.78;0;0;0
6476;AUTO;3.69;0;0;0
6477;AUTO;1.39;0;0;0
6478;AUTO;5.96;0;0;0
6479;AUTO;1.05;0;0;0
6480;AUTO;2.17;0;0;0
6481;AUTO;1.14;0;0;0
6482;AUTO;1.45;0;0;0
6483;AUTO;1.03;0;0;0
6484;AUTO;1.4;0;0;0
6485;AUTO;1.24;0;0;0
6486;AUTO;12.83;0;0;0
6487;AUTO;7.42;0;0;0
6488;AUTO;2.81;0;0;0
6489;AUTO;1.89;0;0;0
6490;AUTO;1.08;0;0;0
6491;AUTO;11.24;0;0;0
6492;AUTO;1.41;0;0;0
6493;AUTO;2.45;0;0;0
6494;AUTO;3.02;0;0;0
6495;AUTO;1.46;0;0;0
6496;AUTO;19.74;0;0;0
6497;AUTO;1.21;0;0;0
6498;AUTO;3.73;0;0;0
6499;AUTO;9.18;0;0;0
6500;AUTO;80.31;0;0;0
6501;AUTO;2.45;0;0;0
6502;AUTO;3.85;0;0;0
6503;AUTO;1.51;0;0;0
6504;AUTO;4.52;0;0;0
6505;AUTO;543.2;0;0;0
6506;AUTO;1.37;0;0;0
6507;AUTO;2.32;0;0;0
6508;AUTO;3.42;0;0;0
6509;AUTO;5.73;0;0;0
6510;AUTO;2.68;0;0;0
6511;AUTO;1.14;0;0;0
6512;AUTO;1.33;0;0;0
6513;AUTO;20.57;0;0;0
6514;AUTO;1.48;0;0;0
6515;AUTO;2.43;0;0;0
6516;AUTO;1.18;0;0;0
6517;AUTO;1.18;0;0;0
6518;AUTO;5.88;0;0;0
6519;AUTO;1.09;0;0;0
6520;AUTO;2.79;0;0;0
6521;AUTO;1.05;0;0;0
6522;AUTO;1.38;0;0;0
6523;AUTO;2.57;0;0;0
6524;AUTO;1.22;0;0;0
6525;AUTO;2.55;0;0;0
6526;AUTO;4.47;0;0;0
6527;AUTO;1.32;0;0;0
6528;AUTO;2.7;0;0;0
6529;AUTO;1.18;0;0;0
6530;AUTO;1.07;0;0;0
6531;AUTO;1.09;0;0;0
6532;AUTO;1.38;0;0;0
6533;AUTO;1.11;0;0;0
6534;AUTO;1.4;0;0;0
6535;AUTO;2.75;0;0;0
6536;AUTO;2.34;0;0;0
6537;AUTO;1.76;0;0;0
6538;AUTO;1.22;0;0;0
6539;AUTO;1.03;0;0;0
6540;AUTO;1.65;0;0;0
6541;AUTO;1.24;0;0;0
6542;AUTO;1.9;0;0;0
6543;AUTO;1.54;0;0;0
6544;AUTO;3.14;0;0;0
6545;AUTO;2.13;0;0;0
6546;AUTO;1.47;0;0;0
6547;AUTO;12.63;0;0;0
6548;AUTO;1.31;0;0;0
6549;AUTO;5.23;0;0;0
6550;AUTO;5.6;0;0;0
6551;AUTO;1.78;0;0;0
6552;AUTO;4.16;0;0;0
6553;AUTO;56.1;0;0;0
6554;AUTO;1.08;0;0;0
6555;AUTO;7.29;0;0;0
6556;AUTO;2.74;0;0;0
6557;AUTO;2.11;0;0;0
6558;AUTO;1;0;0;0
6559;AUTO;13.4;0;0;0
6560;AUTO;1.04;0;0;0
6561;AUTO;3.33;0;0;0
6562;AUTO;1.21;0;0;0
6563;AUTO;1.23;0;0;0
6564;AUTO;2.42;0;0;0
6565;AUTO;4.92;0;0;0
6566;AUTO;5.04;0;0;0
6567;AUTO;2.34;0;0;0
6568;AUTO;1.05;0;0;0
6569;AUTO;1.48;0;0;0
6570;AUTO;1.37;0;0;0
6571;AUTO;1.19;0;0;0
6572;AUTO;6.98;0;0;0
6573;AUTO;2.54;0;0;0
6574;AUTO;3.82;0;0;0
6575;AUTO;1;0;0;0
6576;AUTO;8.29;0;0;0
6577;AUTO;17.37;0;0;0
6578;AUTO;1.78;0;0;0
6579;AUTO;2.46;0;0;0
6580;AUTO;1.48;0;0;0
6581;AUTO;1.53;0;0;0
6582;AUTO;10.95;0;0;0
6583;AUTO;1.21;0;0;0
6584;AUTO;1.19;0;0;0
6585;AUTO;4.84;0;0;0
6586;AUTO;80.21;0;0;0
6587;AUTO;17.94;0;0;0
6588;AUTO;1.64;0;0;0
6589;AUTO;1.11;0;0;0
6590;AUTO;10.53;0;0;0
6591;AUTO;1.36;0;0;0
6592;AUTO;1.13;0;0;0
6593;AUTO;8.92;0;0;0
6594;AUTO;6.99;0;0;0
6595;AUTO;1.31;0;0;0
6596;AUTO;2.98;0;0;0
6597;AUTO;1.22;0;0;0
6598;AUTO;2.17;0;0;0
6599;AUTO;4.41;0;0;0
6600;AUTO;51.85;0;0;0
6601;AUTO;6.26;0;0;0
6602;AUTO;1.8;0;0;0
6603;AUTO;2.47;0;0;0
6604;AUTO;1.04;0;0;0
6605;AUTO;1.95;0;0;0
6606;AUTO;2.84;0;0;0
6607;AUTO;3.67;0;0;0
6608;AUTO;1.19;0;0;0
6609;AUTO;2.26;0;0;0
6610;AUTO;3.02;0;0;0
6611;AUTO;1.8;0;0;0
6612;AUTO;1.21;0;0;0
6613;AUTO;1.61;0;0;0
6614;AUTO;5.04;0;0;0
6615;AUTO;1.12;0;0;0
6616;AUTO;1.1;0;0;0
6617;AUTO;1.32;0;0;0
6618;AUTO;2.84;0;0;0
6619;AUTO;1.21;0;0;0
6620;AUTO;1.04;0;0;0
6621;AUTO;2;0;0;0
6622;AUTO;7.1;0;0;0
6623;AUTO;1.21;0;0;0
6624;AUTO;62.09;0;0;0
6625;AUTO;1.02;0;0;0
6626;AUTO;2.94;0;0;0
6627;AUTO;4.57;0;0;0
6628;AUTO;1.29;0;0;0
6629;AUTO;1.65;0;0;0
6630;AUTO;1.15;0;0;0
6631;AUTO;1.01;0;0;0
6632;AUTO;1;0;0;0
6633;AUTO;1.13;0;0;0
6634;AUTO;2.79;0;0;0
6635;AUTO;1.26;0;0;0
6636;AUTO;5.4;0;0;0
6637;AUTO;1.11;0;0;0
6638;AUTO;1.79;0;0;0
6639;AUTO;17.5;0;0;0
6640;AUTO;8.92;0;0;0
6641;AUTO;29.66;0;0;0
6642;AUTO;1.17;0;0;0
6643;AUTO;1.37;0;0;0
6644;AUTO;1.21;0;0;0
6645;AUTO;1.62;0;0;0
6646;AUTO;1.52;0;0;0
6647;AUTO;2.18;0;0;0
6648;AUTO;1.26;0;0;0
6649;AUTO;3.75;0;0;0
6650;AUTO;38.56;0;0;0
6651;AUTO;1.19;0;0;0
6652;AUTO;4.27;0;0;0
6653;AUTO;2.23;0;0;0
6654;AUTO;2.39;0;0;0
6655;AUTO;5.99;0;0;0
6656;AUTO;34.44;0;0;0
6657;AUTO;1.54;0;0;0
6658;AUTO;1.46;0;0;0
6659;AUTO;6.55;0;0;0
6660;AUTO;1.07;0;0;0
6661;AUTO;1.45;0;0;0
6662;AUTO;2.1;0;0;0
6663;AUTO;1.04;0;0;0
6664;AUTO;1.08;0;0;0
6665;AUTO;12.88;0;0;0
6666;AUTO;189.07;0;0;0
6667;AUTO;1;0;0;0
6668;AUTO;1.11;0;0;0
6669;AUTO;3.11;0;0;0
6670;AUTO;2.13;0;0;0
6671;AUTO;15.64;0;0;0
6672;AUTO;4.67;0;0;0
6673;AUTO;2.12;0;0;0
6674;AUTO;7.47;0;0;0
6675;AUTO;1.3;0;0;0
6676;AUTO;1;0;0;0
6677;AUTO;3.02;0;0;0
6678;AUTO;1.98;0;0;0
6679;AUTO;1.5;0;0;0
6680;AUTO;2.55;0;0;0
6681;AUTO;11.48;0;0;0
6682;AUTO;6.22;0;0;0
6683;AUTO;1.14;0;0;0
6684;AUTO;1.12;0;0;0
6685;AUTO;3.74;0;0;0
6686;AUTO;2.54;0;0;0
6687;AUTO;2.18;0;0;0
6688;AUTO;6.17;0;0;0
6689;AUTO;12.16;0;0;0
6690;AUTO;2.89;0;0;0
6691;AUTO;1.71;0;0;0
6692;AUTO;4.27;0;0;0
6693;AUTO;4.55;0;0;0
6694;AUTO;88.15;0;0;0
6695;AUTO;3.54;0;0;0
6696;AUTO;1;0;0;0
6697;AUTO;3.46;0;0;0
6698;AUTO;1.37;0;0;0
6699;AUTO;1.22;0;0;0
6700;AUTO;1.31;0;0;0
6701;AUTO;1.38;0;0;0
6702;AUTO;1.08;0;0;0
6703;AUTO;3.26;0;0;0
6704;AUTO;1.57;0;0;0
6705;AUTO;1;0;0;0
6706;AUTO;1.69;0;0;0
6707;AUTO;1.23;0;0;0
6708;AUTO;2.32;0;0;0
6709;AUTO;4.88;0;0;0
6710;AUTO;2.05;0;0;0
6711;AUTO;1.23;0;0;0
6712;AUTO;12.5;0;0;0
6713;AUTO;2.54;0;0;0
6714;AUTO;1.04;0;0;0
6715;AUTO;2.98;0;0;0
6716;AUTO;1.92;0;0;0
6717;AUTO;3.65;0;0;0
6718;AUTO;2.47;0;0;0
6719;AUTO;2.01;0;0;0
6720;AUTO;1.08;0;0;0
6721;AUTO;9.66;0;0;0
6722;AUTO;1.9;0;0;0
6723;AUTO;1.71;0;0;0
6724;AUTO;3.13;0;0;0
6725;AUTO;1.71;0;0;0
6726;AUTO;3.29;0;0;0
6727;AUTO;1.9;0;0;0
6728;AUTO;1.29;0;0;0
6729;AUTO;1.91;0;0;0
6730;AUTO;1;0;0;0
6731;AUTO;1.16;0;0;0
6732;AUTO;1.09;0;0;0
6733;AUTO;2.57;0;0;0
6734;AUTO;1.09;0;0;0
6735;AUTO;1.69;0;0;0
6736;AUTO;1.79;0;0;0
6737;AUTO;4.11;0;0;0
6738;AUTO;14.09;0;0;0
6739;AUTO;10.58;0;0;0
6740;AUTO;4.27;0;0;0
6741;AUTO;1.25;0;0;0
6742;AUTO;4.39;0;0;0
6743;AUTO;1.18;0;0;0
6744;AUTO;2.15;0;0;0
6745;AUTO;1.36;0;0;0
6746;AUTO;4.71;0;0;0
6747;AUTO;1.61;0;0;0
6748;AUTO;1.13;0;0;0
6749;AUTO;10.7;0;0;0
6750;AUTO;2.37;0;0;0
6751;AUTO;1.03;0;0;0
6752;AUTO;10.69;0;0;0
6753;AUTO;1.72;0;0;0
6754;AUTO;1.02;0;0;0
6755;AUTO;2.06;0;0;0
6756;AUTO;24.43;0;0;0
6757;AUTO;1.07;0;0;0
6758;AUTO;2.7;0;0;0
6759;AUTO;1.25;0;0;0
6760;AUTO;1;0;0;0
6761;AUTO;2.04;0;0;0
6762;AUTO;1.73;0;0;0
6763;AUTO;5.77;0;0;0
6764;AUTO;4.71;0;0;0
6765;AUTO;3.11;0;0;0
6766;AUTO;1.61;0;0;0
6767;AUTO;1.42;0;0;0
6768;AUTO;4.62;0;0;0
6769;AUTO;1.63;0;0;0
6770;AUTO;4.83;0;0;0
6771;AUTO;4580.19;0;0;0
6772;AUTO;2.1;0;0;0
6773;AUTO;37.63;0;0;0
6774;AUTO;1.58;0;0;0
6775;AUTO;57.18;0;0;0
6776;AUTO;1.24;0;0;0
6777;AUTO;1.25;0;0;0
6778;AUTO;5.31;0;0;0
6779;AUTO;1.09;0;0;0
6780;AUTO;1.13;0;0;0
6781;AUTO;3.05;0;0;0
6782;AUTO;1.95;0;0;0
6783;AUTO;1.48;0;0;0
6784;AUTO;1.3;0;0;0
6785;AUTO;1.28;0;0;0
6786;AUTO;4.97;0;0;0
6787;AUTO;5.86;0;0;0
6788;AUTO;1.77;0;0;0
6789;AUTO;87.41;0;0;0
6790;AUTO;39.72;0;0;0
6791;AUTO;1.98;0;0;0
6792;AUTO;3.7;0;0;0
6793;AUTO;3.84;0;0;0
6794;AUTO;1.13;0;0;0
6795;AUTO;1.69;0;0;0
6796;AUTO;1.95;0;0;0
6797;AUTO;13.57;0;0;0
6798;AUTO;2.14;0;0;0
6799;AUTO;2.32;0;0;0
6800;AUTO;2.05;0;0;0
6801;AUTO;3.68;0;0;0
6802;AUTO;1.15;0;0;0
6803;AUTO;2.85;0;0;0
6804;AUTO;1.17;0;0;0
6805;AUTO;11.87;0;0;0
6806;AUTO;1.3;0;0;0
6807;AUTO;3.06;0;0;0
6808;AUTO;1;0;0;0
6809;AUTO;2.64;0;0;0
6810;AUTO;1.02;0;0;0
6811;AUTO;1.21;0;0;0
6812;AUTO;3.46;0;0;0
6813;AUTO;1;0;0;0
6814;AUTO;2.42;0;0;0
6815;AUTO;2.72;0;0;0
6816;AUTO;1.16;0;0;0
6817;AUTO;34.73;0;0;0
6818;AUTO;2.15;0;0;0
6819;AUTO;1.14;0;0;0
6820;AUTO;1.64;0;0;0
6821;AUTO;13.63;0;0;0
6822;AUTO;1.45;0;0;0
6823;AUTO;1.31;0;0;0
6824;AUTO;1.09;0;0;0
6825;AUTO;1.84;0;0;0
6826;AUTO;5.2;0;0;0
6827;AUTO;1.05;0;0;0
6828;AUTO;1.73;0;0;0
6829;AUTO;9.67;0;0;0
6830;AUTO;1.17;0;0;0
6831;AUTO;1;0;0;0
6832;AUTO;4.23;0;0;0
6833;AUTO;2.3;0;0;0
6834;AUTO;7.4;0;0;0
6835;AUTO;1.24;0;0;0
6836;AUTO;1.74;0;0;0
6837;AUTO;127.3;0;0;0
6838;AUTO;2.91;0;0;0
6839;AUTO;2.44;0;0;0
6840;AUTO;1.36;0;0;0
6841;AUTO;8.35;0;0;0
6842;AUTO;1.16;0;0;0
6843;AUTO;21.12;0;0;0
6844;AUTO;1.12;0;0;0
6845;AUTO;1;0;0;0
6846;AUTO;13.6;0;0;0
6847;AUTO;1.26;0;0;0
6848;AUTO;1.94;0;0;0
6849;AUTO;4.14;0;0;0
6850;AUTO;9.71;0;0;0
6851;AUTO;1.25;0;0;0
6852;AUTO;1.82;0;0;0
6853;AUTO;1.41;0;0;0
6854;AUTO;9.16;0;0;0
6855;AUTO;1.36;0;0;0
6856;AUTO;7.46;0;0;0
6857;AUTO;1.29;0;0;0
6858;AUTO;8.36;0;0;0
6859;AUTO;2.73;0;0;0
6860;AUTO;1.05;0;0;0
6861;AUTO;2.79;0;0;0
6862;AUTO;1.33;0;0;0
6863;AUTO;2.29;0;0;0
6864;AUTO;1;0;0;0
6865;AUTO;1.24;0;0;0
6866;AUTO;1.06;0;0;0
6867;AUTO;1.8;0;0;0
6868;AUTO;2.89;0;0;0
6869;AUTO;2.89;0;0;0
6870;AUTO;1;0;0;0
6871;AUTO;1.89;0;0;0
6872;AUTO;1.49;0;0;0
6873;AUTO;1;0;0;0
6874;AUTO;2.67;0;0;0
6875;AUTO;1.19;0;0;0
6876;AUTO;1.36;0;0;0
6877;AUTO;1.04;0;0;0
6878;AUTO;1;0;0;0
6879;AUTO;8.61;0;0;0
6880;AUTO;232.01;0;0;0
6881;AUTO;1.45;0;0;0
6882;AUTO;1.7;0;0;0
6883;AUTO;1.06;0;0;0
6884;AUTO;2.2;0;0;0
6885;AUTO;1.39;0;0;0
6886;AUTO;5.46;0;0;0
6887;AUTO;5.04;0;0;0
6888;AUTO;1.69;0;0;0
6889;AUTO;1.48;0;0;0
6890;AUTO;1.03;0;0;0
6891;AUTO;3.38;0;0;0
6892;AUTO;6.44;0;0;0
6893;AUTO;1.74;0;0;0
6894;AUTO;3.02;0;0;0
6895;AUTO;1.31;0;0;0
6896;AUTO;2.73;0;0;0
6897;AUTO;2.37;0;0;0
6898;AUTO;1.15;0;0;0
6899;AUTO;5.75;0;0;0
6900;AUTO;14.52;0;0;0
6901;AUTO;1.18;0;0;0
6902;AUTO;1.36;0;0;0
6903;AUTO;10.37;0;0;0
6904;AUTO;3.9;0;0;0
6905;AUTO;1.58;0;0;0
6906;AUTO;3.7;0;0;0
6907;AUTO;1.62;0;0;0
6908;AUTO;1.11;0;0;0
6909;AUTO;1.02;0;0;0
6910;AUTO;2.85;0;0;0
6911;AUTO;2.45;0;0;0
6912;AUTO;6.48;0;0;0
6913;AUTO;1.43;0;0;0
6914;AUTO;2.4;0;0;0
6915;AUTO;5.41;0;0;0
6916;AUTO;1.96;0;0;0
6917;AUTO;27.09;0;0;0
6918;AUTO;1.9;0;0;0
6919;AUTO;1.33;0;0;0
6920;AUTO;1.24;0;0;0
6921;AUTO;2.59;0;0;0
6922;AUTO;1.41;0;0;0
6923;AUTO;5.17;0;0;0
6924;AUTO;2.61;0;0;0
6925;AUTO;4.5;0;0;0
6926;AUTO;2.37;0;0;0
6927;AUTO;3.35;0;0;0
6928;AUTO;1.22;0;0;0
6929;AUTO;3.38;0;0;0
6930;AUTO;1.31;0;0;0
6931;AUTO;14.56;0;0;0
6932;AUTO;1.23;0;0;0
6933;AUTO;1;0;0;0
6934;AUTO;1.09;0;0;0
6935;AUTO;2.28;0;0;0
6936;AUTO;1.03;0;0;0
6937;AUTO;3.19;0;0;0
6938;AUTO;8.15;0;0;0
6939;AUTO;1.43;0;0;0
6940;AUTO;1.83;0;0;0
6941;AUTO;2.16;0;0;0
6942;AUTO;47.28;0;0;0
6943;AUTO;1.15;0;0;0
6944;AUTO;3.27;0;0;0
6945;AUTO;2.21;0;0;0
6946;AUTO;2.12;0;0;0
6947;AUTO;1.92;0;0;0
6948;AUTO;2.5;0;0;0
6949;AUTO;1.92;0;0;0
6950;AUTO;2.5;0;0;0
6951;AUTO;1.92;0;0;0
6952;AUTO;1.06;0;0;0
6953;AUTO;3.28;0;0;0
6954;AUTO;1.98;0;0;0
6955;AUTO;1.24;0;0;0
6956;AUTO;1.19;0;0;0
6957;AUTO;1.83;0;0;0
6958;AUTO;1.79;0;0;0
6959;AUTO;1.07;0;0;0
6960;AUTO;3.81;0;0;0
6961;AUTO;1.84;0;0;0
6962;AUTO;2.45;0;0;0
6963;AUTO;2.78;0;0;0
6964;AUTO;1.65;0;0;0
6965;AUTO;1.74;0;0;0
6966;AUTO;12.01;0;0;0
6967;AUTO;1.94;0;0;0
6968;AUTO;16.83;0;0;0
6969;AUTO;4.66;0;0;0
6970;AUTO;13.19;0;0;0
6971;AUTO;1.05;0;0;0
6972;AUTO;1.09;0;0;0
6973;AUTO;1.04;0;0;0
6974;AUTO;6.26;0;0;0
6975;AUTO;1.2;0;0;0
6976;AUTO;1.67;0;0;0
6977;AUTO;1.91;0;0;0
6978;AUTO;1.03;0;0;0
6979;AUTO;3.12;0;0;0
6980;AUTO;2.78;0;0;0
6981;AUTO;2.96;0;0;0
6982;AUTO;1.44;0;0;0
6983;AUTO;1.12;0;0;0
6984;AUTO;1.54;0;0;0
6985;AUTO;3.45;0;0;0
6986;AUTO;2.24;0;0;0
6987;AUTO;1.91;0;0;0
6988;AUTO;2.07;0;0;0
6989;AUTO;2.87;0;0;0
6990;AUTO;2.15;0;0;0
6991;AUTO;12.79;0;0;0
6992;AUTO;1.32;0;0;0
6993;AUTO;1.98;0;0;0
6994;AUTO;12.23;0;0;0
6995;AUTO;8.4;0;0;0
6996;AUTO;1.19;0;0;0
6997;AUTO;1.12;0;0;0
6998;AUTO;11.2;0;0;0
6999;AUTO;2.15;0;0;0
7000;AUTO;1.09;0;0;0
7001;AUTO;3.04;0;0;0
7002;AUTO;3.29;0;0;0
7003;AUTO;1.73;0;0;0
7004;AUTO;1.6;0;0;0
7005;AUTO;1;0;0;0
7006;AUTO;1.24;0;0;0
7007;AUTO;2.27;0;0;0
7008;AUTO;1.26;0;0;0
7009;AUTO;1.21;0;0;0
7010;AUTO;2.33;0;0;0
7011;AUTO;1.51;0;0;0
7012;AUTO;1.44;0;0;0
7013;AUTO;1;0;0;0
7014;AUTO;1.07;0;0;0
7015;AUTO;5.81;0;0;0
7016;AUTO;1.75;0;0;0
7017;AUTO;1.82;0;0;0
7018;AUTO;18.23;0;0;0
7019;AUTO;1.12;0;0;0
7020;AUTO;4.85;0;0;0
7021;AUTO;2.79;0;0;0
7022;AUTO;5.88;0;0;0
7023;AUTO;1.17;0;0;0
7024;AUTO;18.21;0;0;0
7025;AUTO;5.19;0;0;0
7026;AUTO;1.15;0;0;0
7027;AUTO;12.75;0;0;0
7028;AUTO;1.15;0;0;0
7029;AUTO;2.24;0;0;0
7030;AUTO;2.12;0;0;0
